"Phylostratum"	"GeneID"	"TP1"	"TP2"	"TP3"	"TP4"	"TP5"	"TP6"	"TP7"
5	"at4g32780"	2.83677403502586	3.08905876806817	3.09524744173541	2.64541081272937	2.86882577290214	2.63364491572887	3.91541636249433
1	"at4g32800"	7.02825923748308	7.76275456672295	7.72315653745048	4.09992195864335	4.69101731628376	4.16634182364664	6.8183101831829
2	"at4g32820"	3.84573949649346	3.93639254621509	3.69340251548215	3.74399069539676	3.64046258846401	4.07757763096607	3.93794300213643
1	"at4g32830"	4.58034328160848	4.55959473800996	4.72499562622415	5.0969514522034	4.70523335704395	4.80318042179969	4.65284674319153
1	"at4g32840"	4.49762767428333	4.62937242624926	4.7517077936416	4.63727887819424	4.75313526712759	4.95727095159986	5.01033155122829
1	"at4g32850"	6.15481025568067	6.37924483059422	6.11548765232267	6.29238554931921	6.07715660503919	6.60091035609813	6.5155484556337
2	"at4g32880"	5.48987443822254	5.75467966721348	5.67954479582363	5.62285297972893	5.38854496626242	5.59661286571	5.83385272167055
2	"at4g32890"	2.14419872679021	1.94892189430798	2.05004905298212	2.24405623990773	2.23106430872803	2.17933708402239	1.99506834973564
2	"at4g32910"	5.41415346545431	5.30113394190976	5.06003513692388	5.64817212750124	5.40860941308734	5.89206564255148	5.21678371565132
1	"at4g32915"	4.98182620205434	4.88755904056132	5.04622511281803	5.66654944536594	5.66451067746738	5.56271495291254	5.11148001736418
1	"at4g32980"	4.95316335545456	5.25653679325189	4.4815696187032	5.25942628038252	4.71545276762423	4.59440231571121	4.70462033115014
1	"at4g33000"	4.08005383099874	4.2227394547198	3.97545904461969	4.78743981134231	4.45846235262591	4.67702132871135	4.18319722076111
1	"at4g33010"	12.6470235619169	12.3172282165424	13.2708103185971	13.2431685729221	13.3544729698302	13.2389951968707	12.8322387578904
1	"at4g33030"	5.21436010098602	4.94246797584829	5.17499416602649	5.95679394827959	5.97870182266073	6.31614100620262	5.87202393392659
1	"at4g33050"	5.2406258469848	5.74794499434166	5.18219683090566	3.12832141225384	3.8621990194748	3.7486083354429	4.82830164037512
1	"at4g33060"	5.26932199507944	5.23212680796241	5.1815664789384	5.10056021737896	5.10644468228212	5.2350149105683	5.34770256983814
1	"at4g33070"	1.75031037568394	2.27968459852516	3.34035971994727	2.26125638482531	4.2048171763427	3.78775100454266	4.98109761415749
1	"at4g33090"	8.96593437934953	8.85098654736118	8.96404515969116	9.34947047328245	9.16799059987568	9.18371754348324	8.97640227145019
1	"at4g33160"	1.99729463550373	1.93227438080545	1.83279281726176	1.76090460173432	1.62883516721781	1.40727098950777	1.43249634956344
1	"at4g33170"	1.31425064504011	1.34343066815424	1.23286331042225	1.27434013115633	1.1832566876128	1.29907706409699	1.25494748355511
1	"at4g33200"	5.93941512448694	5.87958976171022	5.64305472741135	6.31696846701828	6.06484144728014	6.90370402840114	5.74408151256889
3	"at4g33210"	5.28206880850204	5.45201178154592	5.22246874043555	5.71545051707842	5.62857310758738	6.11067386484114	5.79957154732875
1	"at4g33220"	4.83323372510438	4.48941509943769	4.63242652840317	5.21717940428996	5.06201315469904	4.95910541071604	4.75002367244911
1	"at4g33240"	4.01214259060572	4.02923087633433	3.7544739101535	3.85966259546948	3.75747952466027	4.00856009133507	3.91096553842507
1	"at4g33250"	10.4468777865487	10.2883427954327	10.7277127495528	11.0078833690797	11.0780256749997	10.8941761229986	11.0706092288435
1	"at4g33260"	5.60534966909176	5.67706296039352	5.05972370698547	5.47434376393662	4.86248192039322	4.67662392279247	4.71898592545581
1	"at4g33270"	6.70902190763089	6.60043968427318	6.31268127997538	7.19262932448468	6.47888848526495	6.39920306751317	5.94006985457783
1	"at4g33350"	5.20517078429077	4.88763753312209	5.13395847549054	5.5020777768302	5.57944214978191	5.1525471794515	4.79670346368229
1	"at4g33360"	5.63338256263234	5.51953929824485	5.49681776343201	5.54327759643164	5.44252169144345	5.27283412701191	5.70742632911013
1	"at4g33410"	4.58745955422223	4.68516612089083	4.70491983282704	4.77474333541656	4.7093825667283	4.80434773143496	4.7432504208827
1	"at4g33420"	1.90813319384255	2.20960045317391	1.90931501159943	1.2809926460599	1.32408116090726	1.12596258722552	1.63004384340152
1	"at4g33430"	6.14328320432655	6.18821934904736	6.31539562807516	5.48869170948887	5.43990348593718	5.28407491834945	5.59087163893696
1	"at4g33460"	2.94710858808416	3.12347216483864	2.88524720417796	2.94523988053331	2.91748954681939	2.96864997560633	2.86059857536411
1	"at4g33470"	3.1264554312791	3.03144549444374	3.03508814747404	3.74008527442903	3.63990994824996	3.57484557604754	3.06675642476277
5	"at4g33495"	3.17809270427993	3.17431612779101	2.96414122513239	3.16353517274228	3.14388665788968	3.2492482605048	3.21954868640094
1	"at4g33510"	5.65298162758396	5.35754463126044	5.54132394626122	6.70129733481625	6.63448504718897	6.30091142163852	5.4483524529097
1	"at4g33520"	4.09008379652669	3.98192666178043	4.0316953881887	4.29118845288513	4.34565003689098	4.33444132509314	3.92559000329739
1	"at4g33530"	5.20494593623498	5.33703940881261	5.1558962261914	5.44660796743993	5.36094224954759	5.55290781225518	5.68689167860848
11	"at4g33560"	3.00384499611301	4.04917729604735	5.95730253691973	4.0491781332455	6.89783916485639	4.94499927716023	8.8290319827732
1	"at4g33565"	1.7001561339975	1.83169636791731	1.67286065012406	1.7020440788351	1.83838974575952	1.82376665027324	1.61853575986056
1	"at4g33580"	4.95506209664171	4.68345405543357	4.4618310844815	4.89426014087334	4.66216673416921	4.64182352684463	4.40939497879396
1	"at4g33620"	2.51163188744256	2.62943981516763	2.50182063219256	2.68438627694576	2.68815962700192	2.89507131554938	2.53195310230884
1	"at4g33630"	6.0201130459265	6.25738631882508	6.13072177744517	6.23569109083365	6.35702217021489	6.33362158214444	6.17372610778096
1	"at4g33650"	4.07369986562864	4.24784130799542	4.07475396342773	4.3176456768358	4.20817061955745	4.40411754534584	4.23504540359281
19	"at4g33660"	1.97356765172402	2.02930967119098	2.07690239696244	2.09339634594664	2.07466179924622	1.65717189839983	1.59434376244011
1	"at4g33670"	4.9139662591286	4.78930115744079	4.60098359408056	5.36276855287775	5.21984776107401	5.31328789401128	5.08211824824538
1	"at4g33680"	8.59660722694089	8.17265372416879	8.64190183333936	9.52077912783137	9.48017413651268	9.53388927505926	8.51013002297278
1	"at4g33700"	4.87816738720608	4.99426966530548	4.73341470498839	4.87755369248527	4.84712192487436	4.9563750358986	5.06310843862327
1	"at4g33770"	3.2278523153531	3.49007708990141	3.09983979464485	2.82392555361791	2.67387923028909	2.57923317244244	2.58040953825611
1	"at4g33810"	2.28497952300356	2.01308790827129	2.20358309012437	2.1569221263229	2.07205142360142	2.0800505625028	2.4002422971464
1	"at4g33865"	11.9661238394565	11.8907294205963	11.7694344813584	12.3292671758445	12.6355708057807	11.917386140783	11.7232026573492
1	"at4g33910"	5.23135145298487	5.39319314786598	4.99714764028214	4.83649097538117	4.76197888678831	4.95067381817398	5.11014115540259
1	"at4g33920"	7.76416196455809	8.23407234417776	6.90767307886579	3.69810576906183	4.198786795029	3.41817481528118	5.29381446808087
1	"at4g33925"	1.93272229788566	1.87813111840986	1.79776181993621	1.8152647920178	1.74780770357738	1.56750350402713	1.70745600014701
1	"at4g33950"	2.72556987851597	2.73164240928432	2.80347962350336	2.70696018570061	2.87292469397763	2.79139531600527	2.84506501462924
1	"at4g33990"	2.03747451533002	2.09119521802674	2.05813156427676	2.19231033283111	2.22130652625199	2.22363708866404	2.08519313853614
4	"at4g34000"	5.92777317957448	6.65746745085324	5.97693799617359	5.84141121241429	5.57425212883938	5.22309305416412	5.45612742007549
1	"at4g34020"	4.01572203476761	3.7846383580869	3.9787304030713	4.85234635761969	4.67553083260156	4.82521330615226	4.02509096664541
1	"at4g34030"	6.06835660908886	6.12146637240088	6.06962355538717	6.63031473431014	6.46391786947976	7.14656714345554	6.69640074816331
1	"at4g34040"	4.36731326630158	4.32336157745006	4.18958971485109	4.42126176524819	4.35829098654297	4.48650347443215	4.32865761611457
1	"at4g34050"	14.8853048201998	14.9794676282628	15.3298925949081	11.8340246167805	12.6785274623031	11.2908051039308	15.0082179714238
2	"at4g34070"	3.67198586171433	3.75236502177823	3.66982851980165	3.7412189761794	3.760294122424	3.60347927202625	3.79503132805791
1	"at4g34090"	2.59593749815174	2.43475253797304	2.67129655127737	3.08589985151627	3.17087814849683	3.14475696355428	2.67647919107526
1	"at4g34100"	6.84889125076746	6.69081548458258	6.84983261898295	7.02182937358239	6.91318158776671	7.06307102209847	6.70881305557002
1	"at4g34110"	19.5260242393449	19.4004972580156	19.6704304653104	20.6315220213954	20.4236509549245	19.7602976391597	18.9269577615012
1	"at4g34120"	5.38415539530072	5.20286015539728	5.1354844362264	5.56427291206494	5.46275653764395	4.74411202990436	4.61314168391029
