"Phylostratum"	"GeneID"	"Zygote"	"Quadrant"	"Globular"	"Heart"	"Torpedo"	"Bent"	"Mature"
1	"at3g49220"	58.7473265774708	44.1861161791801	29.9314487170267	30.5834612772982	29.0126734583354	30.3732775742099	31.2073979770823
10	"at3g49240"	36.6654937645738	42.9197641302932	52.2858921220629	50.8407540069972	42.7541060601201	41.111430588098	33.6188231055164
1	"at3g49320"	30.6054236304613	30.3131242220263	30.1623532702606	30.2116523331644	32.0315036175325	32.8164336118354	34.7643311887342
1	"at3g49340"	27.3797776068397	26.866559524807	25.8520172288354	26.4895058051297	26.0650065758672	25.856705619626	26.3672054491939
1	"at3g49360"	32.5715888467235	32.17119553265	27.2228822537218	28.154198994111	29.2487873919587	29.6502740324605	28.1034180714731
1	"at3g49620"	26.8376401179388	27.7741366904536	28.4103002940835	29.7755508580446	28.3463678272896	28.4930705856705	26.4789624135841
1	"at3g49680"	31.2147100002547	32.9344758573747	31.1285476227208	30.9814841171303	30.2400086193771	30.0727430724236	29.2759671420092
1	"at3g49700"	27.4493987985165	27.1264258556117	26.4150512511333	26.7256490809859	26.806772015668	26.34185263796	26.2085832810551
1	"at3g49740"	28.6312231244144	27.0779648035077	27.8498048826199	28.3462544351101	27.9032091218913	29.7735917836596	29.4105711692242
6	"at3g49750"	28.2107616930135	27.493256658679	29.0359235740832	28.4064220907879	28.6043459932228	29.4411367188837	29.3232980801955
1	"at3g49810"	29.6197663241964	28.292185788659	29.1986469481036	29.2337666526228	29.052061687598	30.5920580657791	31.1525774808442
1	"at3g49830"	25.5135947388838	26.6692374375422	28.5895343631197	27.5656652032923	27.118132623763	26.9154297829331	25.9780277946575
1	"at3g49860"	36.3390612977275	42.4330723375058	32.3557447758509	33.8267550172936	33.7297161417051	32.0293057839223	44.0160345328836
1	"at3g49870"	27.4963822638543	27.9542207224598	30.0148273175109	29.3588411913686	28.6493044802138	29.1968943982061	27.5534311438703
1	"at3g49880"	39.8906540808746	35.618348487823	34.0761908229192	33.9596592739091	37.3811094805919	48.9498997036766	66.3072810406218
1	"at3g49910"	32.5186813847056	35.4071510997426	62.0778381469587	60.133941721793	59.0756180754802	52.6472239249137	33.4636296447352
1	"at3g49950"	26.1909071396926	25.873246854618	24.8325929495895	25.7884113934922	25.5851133044198	25.2373092107697	25.1802731260008
1	"at3g50220"	26.288239286799	26.883550066909	25.9105523561347	26.167386621518	25.1330225341084	25.2568672978262	24.9109162135799
1	"at3g50270"	33.9450807776326	31.762286347176	28.4716067934354	29.2780155184739	29.7451330052498	28.527178363799	34.5707633991499
1	"at3g50340"	59.3216653592935	50.5606821650974	41.9317474594131	42.5244193611153	44.9234397169228	47.7043412489891	68.1596929423835
1	"at3g50360"	152.003294273512	177.528909758383	107.313225280018	92.3959244393387	89.8365132894192	89.648468313742	106.818087560113
1	"at3g50440"	28.1122403998685	29.8117185281225	29.0775221846704	28.5704990855953	27.5846263759363	28.9707479088822	27.7197272912271
1	"at3g50650"	49.8641686183576	49.0307501064383	49.9068408537347	51.6201601024251	48.911879446613	45.5644277150498	47.5612274652368
1	"at3g50660"	34.9374362396556	32.0975596580176	35.5014034370474	34.2067304780799	34.0190463711139	34.2606755333283	30.680047112089
1	"at3g50670"	33.5506016339499	37.3019848801642	39.0817198572427	51.0877894315266	47.8031882618722	41.4949940354255	38.512379620065
1	"at3g50740"	28.4897178206454	27.1208428703829	25.3869607456269	24.8093297108165	25.4541256007744	26.141020374117	45.7511961045829
1	"at3g50760"	28.0300182322452	27.8254269760591	27.2431922799073	29.0600782483461	28.3463074667583	27.2585859189357	27.6887535327974
1	"at3g50770"	27.0465259802437	27.8389745141591	29.5402823293888	29.3611423074784	28.3140533392872	28.1209468617257	27.0966765785031
1	"at3g50790"	37.9412760196597	37.6461836578424	30.1626292206101	29.6453723943552	31.9154283536975	36.388566652178	43.9539670450802
1	"at3g50820"	28.1617572729402	31.0904110072543	33.112165241796	37.3121505544776	54.4285247090163	50.1902718661694	33.2774549207117
