"Phylostratum"	"GeneID"	"Zygote"	"Quadrant"	"Globular"	"Heart"	"Torpedo"	"Bent"	"Mature"
1	"AT2G04740"	32.5253969383926	41.1994214765208	37.7328143795291	34.1977698834295	36.7538380172738	41.4114954209577	36.637387079321
1	"AT2G04750"	28.3605602924202	29.41746997279	29.5179349040545	31.6297931861718	30.836925976822	29.0374280214347	27.6558832438959
2	"AT2G04790"	29.1075245993197	27.3186917860281	27.634541474394	27.7667437972118	26.1087958914233	26.5037714372879	27.2572888380338
1	"AT2G04850"	80.4480480061512	79.7190406803795	79.391661545782	88.3085201835021	102.765239599779	94.0780885753957	104.845414873517
1	"AT2G04860"	28.5901962322751	28.6135222718211	29.5092469676879	29.3189285922934	29.1406205287396	29.6767658648984	29.6279394879225
1	"AT2G04880"	29.7990836000035	28.4149725109844	29.3813490670527	30.4898382612962	30.3626750616608	30.6679442398737	31.5768918324777
1	"AT2G04910"	44.0747526595442	44.300507863906	32.0481913530233	30.9705519437417	29.2609524178554	30.1042725323167	29.7660972164642
2	"AT2G04930"	29.3476568434347	27.8459238040328	27.3844587950903	26.751068182411	26.4762872453824	26.5290992628849	32.2758279212168
1	"AT2G05070"	26.6313772231178	27.3759091410678	27.3023824180235	26.2876209612053	31.1178707224643	32.3658108503402	28.9911217685691
1	"AT2G05100"	33.4913852803971	31.5255506105762	26.0092867587714	27.5452144173902	36.1248033766275	41.6496442121658	26.0086467314238
2	"AT2G05120"	27.658083225343	27.2925330722526	27.2638648984329	28.9274690804432	29.2709033410313	27.6097212644387	28.6023254928686
1	"AT2G05170"	28.1145835146104	28.2496165089015	28.7896200096493	28.398896892309	28.5068626719953	28.9134687559276	30.0376337483498
1	"AT2G05320"	43.2098448504505	38.2374764596201	40.5069249141428	35.5997008554847	33.4317173354885	35.8763651308211	45.7545832676903
2	"AT2G05410"	27.2893515294886	26.7423799913172	26.0801804920902	26.5460462272633	25.858415887289	25.6122049616975	24.9760120495647
2	"AT2G05420"	32.0403369520359	31.8691608612464	27.7076127012054	27.2468142156106	29.0869007768102	26.8502511031089	26.5362403497557
1	"AT2G05590"	33.4779319403096	33.9509378662799	34.1914606736828	37.2429551727572	37.438962378784	42.657931712637	43.9121439809081
1	"AT2G05630"	26.8369505849677	25.6120800092456	26.6481692129122	26.5928645767995	25.5743318485547	25.1579098933119	26.062828432463
2	"AT2G05635"	28.9181810596725	29.1179102100408	27.1712054480474	28.130972187253	27.8600320818193	26.9655386113461	26.914698148038
1	"AT2G05790"	31.9910823668097	37.1898541540566	48.5974468773824	46.4898496555969	57.742362663819	78.8624018655278	31.3500543683739
6	"AT2G05810"	27.8429151742414	26.8924226000559	25.7981091458269	26.8747478760267	26.8889008812186	26.2728546050862	26.0458569872446
1	"AT2G06020"	28.1122165508165	27.5253624699113	27.4713194295432	28.2247076123031	29.1900717933341	28.4769268917838	28.1520504013473
1	"AT2G06500"	27.1316616686115	26.3538950802343	26.9353968246247	28.4570954174877	29.0839156063966	27.7263603832165	26.0677988407153
1	"AT2G06530"	54.782715823515	57.030591895929	59.8213853985345	55.7613251366931	50.5052332040948	47.8286270135366	68.00756352789
2	"AT2G07170"	27.479614105733	27.2680676341394	27.1022921724344	26.5016959853516	26.3025033903619	26.4119666855764	26.3020676012362
2	"AT2G07340"	43.6637382618575	65.5981040198571	68.1704987879654	61.8092266251569	51.3762372308444	37.4637214782515	26.6261881387479
1	"AT2G07360"	27.4542292060804	26.6733672639957	26.9748697828182	28.8924163544692	28.8285994370174	27.3858420392728	26.1038910950073
1	"AT2G07695"	28.9340328609753	28.7414158802241	30.2595441026464	31.1616485780197	30.0709236323063	30.2801102953738	29.6707441177332
18	"AT2G08986"	28.7285768234349	29.8773281218385	32.1145188505137	31.4531185003967	30.4799203082948	29.5455174806602	28.1972138925107
1	"AT2G10450"	33.9675758481526	40.6464198792464	37.8429479163556	33.8772085626901	33.7778843476023	33.0422915518885	32.4892179037908
2	"AT2G11000"	49.7269293039496	49.3969806567163	51.8891368785413	48.3278676645266	48.2249372938939	39.6190085438795	37.5288823841052
1	"AT2G11890"	84.8724068175281	81.1765132781644	115.551665544033	112.978047071101	88.0048389749109	89.1138858147259	91.3515073876726
2	"AT2G12550"	28.6313316298771	32.9519568918145	35.6252083081629	29.8835207882204	29.8369975533732	33.376860607313	29.8152702100786
2	"AT2G13540"	34.7092206049055	37.6877573755722	47.6801070573463	41.8932618687063	38.6190824852171	47.9754556726666	38.6769935362096
1	"AT2G13570"	30.1566856401694	28.9354161055272	28.3043148654052	30.8447869663579	30.2019004236488	29.6362743997959	28.8998310116167
1	"AT2G13600"	34.2878952984869	32.4877760088314	31.3889465465154	32.4735314063623	33.4802990727383	31.8271924146633	31.0860130959247
2	"AT2G13650"	43.8333978605355	41.3429291052291	36.4893152306261	39.1823602913352	39.2494093968304	35.1079876096594	48.5205226167237
1	"AT2G13680"	28.1440328204755	28.8998045045291	28.2637600488682	28.0118001045988	29.6559780769409	28.4960942586874	27.3797291166293
2	"AT2G13720"	27.3910935597687	26.6300705068537	27.2227282853868	27.6221636987402	27.5332145653209	26.7282182589861	26.2361026755118
1	"AT2G13770"	31.4957393324875	33.3396527426427	33.8450718864652	30.0317127516897	31.6300926018246	31.8574801420326	45.2374812959342
1	"AT2G13960"	40.4363711403484	34.4507393824864	30.5674891608715	30.5596178411969	30.2177619753681	30.4918026705539	35.8822569942304
2	"AT2G14045"	39.6892844102788	34.5335117530783	33.1007004759718	32.4979747368971	31.4288715276257	33.9978079734562	36.1024268851832
1	"AT2G14110"	28.1330408328001	27.5941624732479	27.874319460751	28.4628645114999	28.5551513093522	28.1104026829926	26.4019083117111
